CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LEYEV,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,REYEV,RPUPILD,RPUPILV,CX,CY,CS,LGX,LGY,RGX,RGY,SKLHEADX,SKLHEADY,SKLHEADZ,SKLV,VIEWER_TIME_TICK
285986,33.95513,1.77062E+12,0.829,0.521,33.662,0.277,510,0,0.859,0.416,1,0.785,0.612,1,0.823,0.514,1,1.#IO,1.#IO,16,1.04,1,1.#IO,1.#IO,16,1.043,1,-4.389,-1.556,67.639,1,4.058,1,2.214,-1.127,66.142,0,3.969,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
285987,33.97136,1.77062E+12,0.827,0.522,33.662,0.277,510,0,0.858,0.43,1,0.793,0.62,1,0.826,0.524,1,1.#IO,1.#IO,16,1.041,1,1.#IO,1.#IO,16,1.044,1,-4.389,-1.556,67.639,1,4.058,1,2.214,-1.127,66.142,0,3.969,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
285988,33.98785,1.77062E+12,0.828,0.524,33.662,0.277,510,0,0.863,0.447,1,0.797,0.607,1,0.83,0.527,1,1.#IO,1.#IO,16,1.042,1,1.#IO,1.#IO,16,1.045,1,-4.389,-1.556,67.639,1,4.058,1,2.214,-1.127,66.142,0,3.969,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
285989,34.00463,1.77062E+12,0.828,0.521,33.955,0.05,511,1,0.862,0.406,1,0.795,0.611,1,0.828,0.509,1,1.#IO,1.#IO,16,1.043,1,1.#IO,1.#IO,17,1.046,1,-4.389,-1.556,67.639,1,4.058,1,2.214,-1.127,66.142,0,4.217,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
285990,34.02117,1.77062E+12,0.829,0.518,33.955,0.066,511,1,0.861,0.412,1,0.802,0.604,1,0.831,0.508,1,1.#IO,1.#IO,16,1.044,1,1.#IO,1.#IO,17,1.047,1,-4.389,-1.556,67.639,1,4.058,1,2.214,-1.127,66.142,0,4.217,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
285991,34.03774,1.77062E+12,0.828,0.52,33.955,0.083,511,1,0.859,0.458,1,0.792,0.604,1,0.825,0.531,1,1.#IO,1.#IO,16,1.045,1,1.#IO,1.#IO,17,1.048,1,-4.389,-1.556,67.639,1,4.058,1,2.214,-1.127,66.142,0,4.217,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
285992,34.05375,1.77062E+12,0.829,0.522,33.955,0.099,511,1,0.856,0.476,1,0.809,0.6,1,0.833,0.538,1,1.#IO,1.#IO,16,1.045,1,1.#IO,1.#IO,17,1.048,1,-4.389,-1.556,67.639,1,4.058,1,2.214,-1.127,66.142,0,4.217,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
285993,34.06996,1.77062E+12,0.829,0.525,33.955,0.115,511,1,0.858,0.485,1,0.802,0.604,1,0.83,0.545,1,1.#IO,1.#IO,16,1.046,1,1.#IO,1.#IO,17,1.049,1,-4.471,-1.583,68.874,1,4.132,1,2.214,-1.127,66.142,0,4.217,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
285994,34.08638,1.77062E+12,0.829,0.527,33.955,0.131,511,1,0.866,0.478,1,0.797,0.617,1,0.831,0.548,1,1.#IO,1.#IO,16,1.047,1,1.#IO,1.#IO,16,1.05,1,-4.471,-1.583,68.874,1,4.132,1,2.214,-1.127,66.142,0,3.969,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
285995,34.10276,1.77062E+12,0.83,0.527,33.955,0.148,511,1,0.88,0.442,1,0.79,0.61,1,0.834,0.526,1,1.#IO,1.#IO,16,1.048,1,1.#IO,1.#IO,17,1.052,1,-4.471,-1.583,68.874,1,4.132,1,2.214,-1.127,66.142,0,4.217,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
285996,34.11959,1.77062E+12,0.83,0.526,33.955,0.164,511,1,0.88,0.438,1,0.785,0.599,1,0.833,0.518,1,1.#IO,1.#IO,16,1.047,1,1.#IO,1.#IO,17,1.05,1,-4.278,-1.513,65.83,1,3.95,1,2.214,-1.127,66.142,0,4.217,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
285997,34.1366,1.77062E+12,0.83,0.533,33.955,0.181,511,1,0.892,0.595,1,0.784,0.613,1,0.838,0.604,1,1.#IO,1.#IO,16,1.045,1,1.#IO,1.#IO,17,1.049,1,-4.278,-1.513,65.83,1,3.95,1,2.214,-1.127,66.142,0,4.217,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
285998,34.15273,1.77062E+12,0.831,0.538,33.955,0.198,511,1,0.882,0.594,1,0.788,0.602,1,0.835,0.598,1,1.#IO,1.#IO,16,1.043,1,1.#IO,1.#IO,17,1.046,1,-4.278,-1.513,65.83,1,3.95,1,2.214,-1.127,66.142,0,4.217,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
285999,34.16921,1.77062E+12,0.831,0.542,33.955,0.214,511,1,0.882,0.589,1,0.787,0.603,1,0.834,0.596,1,1.#IO,1.#IO,17,1.041,1,1.#IO,1.#IO,17,1.044,1,-4.278,-1.503,65.83,1,4.197,1,2.214,-1.127,66.142,0,4.217,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286000,34.18504,1.77062E+12,0.831,0.545,33.955,0.23,511,1,0.869,0.59,1,0.791,0.565,1,0.83,0.577,1,1.#IO,1.#IO,17,1.039,1,1.#IO,1.#IO,17,1.042,1,-4.278,-1.503,65.83,1,4.197,1,2.214,-1.127,66.142,0,4.217,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286001,34.20193,1.77062E+12,0.831,0.547,33.955,0.247,511,1,0.87,0.595,1,0.791,0.577,1,0.83,0.586,1,1.#IO,1.#IO,17,1.039,1,1.#IO,1.#IO,17,1.042,1,-4.278,-1.503,65.83,1,4.197,1,2.214,-1.127,66.142,0,4.217,2,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286002,34.21845,1.77062E+12,0.831,0.547,33.955,0.263,511,1,0.877,0.587,1,0.786,0.493,1,0.831,0.54,1,1.#IO,1.#IO,17,1.039,1,1.#IO,1.#IO,17,1.024,1,-4.207,-1.485,64.915,1,4.138,1,2.221,-1.128,66.66,1,4.25,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286003,34.23486,1.77062E+12,0.83,0.548,33.955,0.28,511,1,0.842,0.612,1,0.779,0.501,1,0.811,0.557,1,1.#IO,1.#IO,17,1.038,1,1.#IO,1.#IO,17,1.024,1,-4.207,-1.485,64.915,1,4.138,1,2.221,-1.128,66.66,1,4.25,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286004,34.25137,1.77062E+12,0.83,0.549,33.955,0.296,511,1,0.87,0.617,1,0.793,0.517,1,0.831,0.566,1,1.#IO,1.#IO,17,1.035,1,1.#IO,1.#IO,16,1.024,1,-4.207,-1.485,64.915,1,4.138,1,2.221,-1.128,66.66,1,4,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286005,34.26727,1.77062E+12,0.83,0.549,33.955,0.312,511,1,0.878,0.605,1,0.792,0.504,1,0.835,0.555,1,1.#IO,1.#IO,17,1.035,1,1.#IO,1.#IO,16,1.023,1,-4.328,-1.537,67.212,1,4.285,1,2.267,-1.143,67.314,1,4.039,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286006,34.28359,1.77062E+12,0.829,0.55,33.955,0.328,511,1,0.855,0.6,1,0.755,0.536,1,0.805,0.567,1,1.#IO,1.#IO,18,1.035,1,1.#IO,1.#IO,17,1.021,1,-4.328,-1.537,67.212,1,4.537,1,2.267,-1.143,67.314,1,4.291,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286007,34.3,1.77062E+12,0.829,0.551,33.955,0.345,511,1,0.859,0.581,1,0.792,0.574,1,0.826,0.577,1,1.#IO,1.#IO,17,1.034,1,1.#IO,1.#IO,16,1.024,1,-4.328,-1.537,67.212,1,4.285,1,2.267,-1.143,67.314,1,4.039,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286008,34.31652,1.77062E+12,0.829,0.552,33.955,0.361,511,1,0.869,0.585,1,0.792,0.547,1,0.83,0.565,1,1.#IO,1.#IO,17,1.032,1,1.#IO,1.#IO,16,1.029,1,-4.215,-1.505,65.793,1,4.194,1,2.322,-1.165,68.059,1,4.084,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286009,34.33297,1.77062E+12,0.829,0.552,33.955,0.378,511,1,0.855,0.597,1,0.796,0.498,1,0.826,0.548,1,1.#IO,1.#IO,18,1.03,1,1.#IO,1.#IO,17,1.034,1,-4.215,-1.505,65.793,1,4.441,1,2.322,-1.165,68.059,1,4.339,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286010,34.34932,1.77062E+12,0.829,0.552,33.955,0.394,511,1,0.858,0.64,1,0.804,0.492,1,0.83,0.565,1,1.#IO,1.#IO,17,1.03,1,1.#IO,1.#IO,16,1.037,1,-4.24,-1.515,66.237,1,4.223,1,2.322,-1.165,68.059,1,4.084,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286011,34.36578,1.77062E+12,0.829,0.553,33.955,0.411,511,1,0.865,0.631,1,0.799,0.491,1,0.832,0.561,1,1.#IO,1.#IO,17,1.028,1,1.#IO,1.#IO,16,1.037,1,-4.221,-1.518,66.204,1,4.22,1,2.283,-1.151,66.417,1,3.985,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286012,34.38214,1.77062E+12,0.83,0.554,33.955,0.427,511,1,0.865,0.658,1,0.822,0.514,1,0.844,0.586,1,1.#IO,1.#IO,17,1.026,1,1.#IO,1.#IO,16,1.037,1,-4.221,-1.518,66.204,1,4.22,1,2.283,-1.151,66.417,1,3.985,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286013,34.39956,1.77062E+12,0.83,0.555,33.955,0.444,511,1,0.851,0.646,1,0.814,0.51,1,0.833,0.578,1,1.#IO,1.#IO,17,1.024,1,1.#IO,1.#IO,17,1.038,1,-4.221,-1.518,66.204,1,4.22,1,2.283,-1.151,66.417,1,4.234,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286014,34.415,1.77062E+12,0.83,0.556,33.955,0.46,511,1,0.852,0.654,1,0.825,0.503,1,0.838,0.578,1,1.#IO,1.#IO,17,1.022,1,1.#IO,1.#IO,17,1.041,1,-4.226,-1.522,66.402,1,4.233,1,2.319,-1.169,67.15,1,4.281,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286015,34.43154,1.77062E+12,0.83,0.556,33.955,0.476,511,1,0.856,0.626,1,0.827,0.489,1,0.842,0.558,1,1.#IO,1.#IO,17,1.021,1,1.#IO,1.#IO,17,1.045,1,-4.226,-1.522,66.402,1,4.233,1,2.319,-1.169,67.15,1,4.281,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286016,34.44797,1.77062E+12,0.831,0.556,33.955,0.493,511,1,0.865,0.649,1,0.826,0.485,1,0.845,0.567,1,1.#IO,1.#IO,17,1.022,1,1.#IO,1.#IO,17,1.045,1,-4.226,-1.522,66.402,1,4.233,1,2.314,-1.168,67.046,1,4.274,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286017,34.4641,1.77062E+12,0.831,0.557,33.955,0.509,511,1,0.864,0.653,1,0.82,0.523,1,0.841,0.588,1,1.#IO,1.#IO,17,1.024,1,1.#IO,1.#IO,17,1.043,1,-4.306,-1.551,67.487,1,4.302,1,2.298,-1.161,66.877,1,4.263,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286018,34.48076,1.77062E+12,0.831,0.557,33.955,0.526,511,1,0.857,0.614,1,0.782,0.489,1,0.82,0.552,1,1.#IO,1.#IO,17,1.026,1,1.#IO,1.#IO,17,1.042,1,-4.306,-1.551,67.487,1,4.302,1,2.298,-1.161,66.877,1,4.263,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286019,34.49727,1.77062E+12,0.831,0.557,33.955,0.542,511,1,0.86,0.633,1,0.808,0.485,1,0.834,0.56,1,1.#IO,1.#IO,17,1.028,1,1.#IO,1.#IO,17,1.041,1,-4.306,-1.551,67.487,1,4.302,1,2.298,-1.161,66.877,1,4.263,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286020,34.51364,1.77062E+12,0.831,0.557,33.955,0.559,511,1,0.849,0.646,1,0.805,0.494,1,0.827,0.569,1,1.#IO,1.#IO,17,1.028,1,1.#IO,1.#IO,17,1.043,1,-4.27,-1.527,66.592,1,4.245,1,2.313,-1.164,67.857,1,4.326,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286021,34.53003,1.77062E+12,0.83,0.557,33.955,0.575,511,1,0.861,0.615,1,0.789,0.47,1,0.825,0.543,1,1.#IO,1.#IO,17,1.028,1,1.#IO,1.#IO,17,1.045,1,-4.27,-1.527,66.592,1,4.245,1,2.313,-1.164,67.857,1,4.326,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286022,34.54659,1.77062E+12,0.83,0.557,33.955,0.591,511,1,0.87,0.613,1,0.802,0.468,1,0.836,0.541,1,1.#IO,1.#IO,17,1.029,1,1.#IO,1.#IO,17,1.046,1,-4.27,-1.527,66.592,1,4.245,1,2.313,-1.164,67.857,1,4.326,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286023,34.56291,1.77062E+12,0.83,0.556,33.955,0.608,511,1,0.859,0.624,1,0.795,0.473,1,0.827,0.549,1,1.#IO,1.#IO,17,1.028,1,1.#IO,1.#IO,17,1.048,1,-4.202,-1.503,65.152,1,4.153,1,2.227,-1.134,65.909,1,4.202,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286024,34.57942,1.77062E+12,0.831,0.557,33.955,0.624,511,1,0.863,0.65,1,0.82,0.487,1,0.841,0.569,1,1.#IO,1.#IO,17,1.028,1,1.#IO,1.#IO,17,1.047,1,-4.202,-1.503,65.152,1,4.153,1,2.268,-1.153,67.038,1,4.274,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286025,34.59581,1.77062E+12,0.831,0.556,33.955,0.641,511,1,0.863,0.623,1,0.829,0.473,1,0.846,0.548,1,1.#IO,1.#IO,18,1.025,1,1.#IO,1.#IO,17,1.049,1,-4.202,-1.503,65.152,1,4.398,1,2.268,-1.153,67.038,1,4.274,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286026,34.61215,1.77062E+12,0.832,0.556,33.955,0.657,511,1,0.865,0.616,1,0.829,0.481,1,0.847,0.549,1,1.#IO,1.#IO,17,1.027,1,1.#IO,1.#IO,17,1.049,1,-4.382,-1.569,67.823,1,4.324,1,2.227,-1.15,66.161,1,4.218,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286027,34.62864,1.77062E+12,0.832,0.556,33.955,0.674,511,1,0.871,0.594,1,0.817,0.531,1,0.844,0.563,1,1.#IO,1.#IO,18,1.028,1,1.#IO,1.#IO,17,1.05,1,-4.382,-1.569,67.823,1,4.578,1,2.227,-1.15,66.161,1,4.218,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286028,34.64613,1.77062E+12,0.832,0.557,33.955,0.691,511,1,0.869,0.599,1,0.813,0.535,1,0.841,0.567,1,1.#IO,1.#IO,18,1.031,1,1.#IO,1.#IO,17,1.048,1,-4.382,-1.569,67.823,1,4.578,1,2.227,-1.15,66.161,1,4.218,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286029,34.66155,1.77062E+12,0.832,0.557,33.955,0.706,511,1,0.867,0.611,1,0.8,0.536,1,0.834,0.573,1,1.#IO,1.#IO,18,1.033,1,1.#IO,1.#IO,17,1.044,1,-4.317,-1.552,66.77,1,4.507,1,2.22,-1.151,66.021,1,4.209,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286030,34.6778,1.77062E+12,0.832,0.557,33.955,0.723,511,1,0.87,0.614,1,0.802,0.514,1,0.836,0.564,1,1.#IO,1.#IO,18,1.033,1,1.#IO,1.#IO,17,1.041,1,-4.317,-1.552,66.77,1,4.507,1,2.22,-1.151,66.021,1,4.209,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286031,34.69425,1.77062E+12,0.833,0.557,33.955,0.739,511,1,0.874,0.588,1,0.844,0.528,1,0.859,0.559,1,1.#IO,1.#IO,17,1.034,1,1.#IO,1.#IO,17,1.041,1,-4.317,-1.552,66.77,1,4.257,1,2.22,-1.151,66.021,1,4.209,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286032,34.71074,1.77062E+12,0.834,0.558,33.955,0.756,511,1,0.891,0.616,1,0.846,0.521,1,0.869,0.568,1,1.#IO,1.#IO,17,1.035,1,1.#IO,1.#IO,17,1.041,1,-4.263,-1.567,66.404,1,4.233,1,2.233,-1.177,66.065,1,4.212,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286033,34.72708,1.77062E+12,0.835,0.56,33.955,0.772,511,1,0.933,0.727,1,0.881,0.663,1,0.907,0.695,1,1.#IO,1.#IO,18,1.036,1,1.#IO,1.#IO,17,1.042,1,-4.233,-1.557,65.956,1,4.452,1,2.233,-1.177,66.065,1,4.212,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286034,34.74421,1.77062E+12,0.837,0.563,33.955,0.789,511,1,0.924,0.725,1,0.89,0.643,1,0.907,0.684,1,1.#IO,1.#IO,17,1.035,1,1.#IO,1.#IO,17,1.04,1,-4.233,-1.557,65.956,1,4.205,1,2.233,-1.177,66.065,1,4.212,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286035,34.75994,1.77062E+12,0.864,0.602,33.955,0.789,511,0,0.909,0.743,1,0.886,0.648,1,0.898,0.695,1,1.#IO,1.#IO,17,1.033,1,1.#IO,1.#IO,17,1.037,1,-4.143,-1.528,64.281,1,4.098,1,2.238,-1.187,66.256,1,4.224,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286036,34.77652,1.77062E+12,0.878,0.64,33.955,0.789,511,0,0.902,0.718,1,0.882,0.639,1,0.892,0.678,1,1.#IO,1.#IO,18,1.03,1,1.#IO,1.#IO,17,1.035,1,-4.143,-1.528,64.281,1,4.339,1,2.238,-1.187,66.256,1,4.224,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286037,34.79284,1.77062E+12,0.884,0.651,33.955,0.789,511,0,0.914,0.728,1,0.873,0.621,1,0.894,0.674,1,1.#IO,1.#IO,18,1.027,1,1.#IO,1.#IO,17,1.034,1,-4.143,-1.528,64.281,1,4.339,1,2.238,-1.187,66.256,1,4.224,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286038,34.8092,1.77062E+12,0.886,0.657,34.76,0.049,512,1,0.913,0.723,1,0.873,0.627,1,0.893,0.675,1,1.#IO,1.#IO,18,1.026,1,1.#IO,1.#IO,17,1.032,1,-4.325,-1.595,66.983,1,4.521,1,2.181,-1.163,64.908,1,4.138,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286039,34.82572,1.77062E+12,0.885,0.66,34.76,0.066,512,1,0.9,0.713,1,0.867,0.632,1,0.884,0.672,1,1.#IO,1.#IO,18,1.026,1,1.#IO,1.#IO,17,1.031,1,-4.325,-1.595,66.983,1,4.521,1,2.181,-1.163,64.908,1,4.138,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286040,34.84211,1.77062E+12,0.885,0.663,34.76,0.082,512,1,0.911,0.704,1,0.861,0.654,1,0.886,0.679,1,1.#IO,1.#IO,18,1.027,1,1.#IO,1.#IO,17,1.027,1,-4.325,-1.595,66.983,1,4.521,1,2.181,-1.163,64.908,1,4.138,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286041,34.8588,1.77062E+12,0.886,0.665,34.76,0.099,512,1,0.914,0.697,1,0.863,0.655,1,0.888,0.677,1,1.#IO,1.#IO,18,1.028,1,1.#IO,1.#IO,17,1.022,1,-4.325,-1.595,66.983,1,4.521,1,2.184,-1.16,64.908,1,4.138,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286042,34.87493,1.77062E+12,0.885,0.668,34.76,0.115,512,1,0.9,0.675,1,0.865,0.692,1,0.883,0.684,1,1.#IO,1.#IO,18,1.03,1,1.#IO,1.#IO,17,1.018,1,-4.325,-1.595,66.983,1,4.521,1,2.184,-1.16,64.908,1,4.138,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286043,34.89191,1.77062E+12,0.884,0.671,34.76,0.132,512,1,0.902,0.738,1,0.854,0.656,1,0.878,0.697,1,1.#IO,1.#IO,18,1.032,1,1.#IO,1.#IO,17,1.013,1,-4.325,-1.595,66.983,1,4.521,1,2.184,-1.16,64.908,1,4.138,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286044,34.90845,1.77062E+12,0.885,0.673,34.76,0.149,512,1,0.917,0.734,1,0.863,0.653,1,0.891,0.694,1,1.#IO,1.#IO,17,1.033,1,1.#IO,1.#IO,17,1.01,1,-4.254,-1.565,66.116,1,4.215,1,2.238,-1.176,65.944,1,4.204,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286045,34.92483,1.77062E+12,0.885,0.675,34.76,0.165,512,1,0.92,0.722,1,0.855,0.667,1,0.887,0.694,1,1.#IO,1.#IO,17,1.034,1,1.#IO,1.#IO,17,1.007,1,-4.254,-1.565,66.116,1,4.215,1,2.238,-1.176,65.944,1,4.204,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286046,34.94136,1.77062E+12,0.887,0.678,34.76,0.181,512,1,0.936,0.731,1,0.872,0.675,1,0.904,0.703,1,1.#IO,1.#IO,17,1.031,1,1.#IO,1.#IO,17,1.005,1,-4.254,-1.565,66.116,1,4.215,1,2.238,-1.176,65.944,1,4.204,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286047,34.95838,1.77062E+12,0.888,0.679,34.76,0.198,512,1,0.94,0.723,1,0.87,0.676,1,0.905,0.699,1,1.#IO,1.#IO,17,1.03,1,1.#IO,1.#IO,17,1.002,1,-4.291,-1.58,66.799,1,4.258,1,2.193,-1.152,64.471,1,4.11,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286048,34.97364,1.77062E+12,0.889,0.678,34.76,0.214,512,1,0.921,0.676,1,0.868,0.651,1,0.895,0.663,1,1.#IO,1.#IO,17,1.029,1,1.#IO,1.#IO,17,1,1,-4.291,-1.58,66.799,1,4.258,1,2.193,-1.152,64.471,1,4.11,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286049,34.98997,1.77062E+12,0.89,0.678,34.76,0.23,512,1,0.928,0.697,1,0.872,0.659,1,0.9,0.679,1,1.#IO,1.#IO,17,1.029,1,1.#IO,1.#IO,17,0.998,1,-4.291,-1.58,66.799,1,4.258,1,2.193,-1.152,64.471,1,4.11,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286050,35.0064,1.77062E+12,0.89,0.679,34.76,0.246,512,1,0.924,0.7,1,0.868,0.665,1,0.896,0.683,1,1.#IO,1.#IO,17,1.027,1,1.#IO,1.#IO,16,0.997,1,-4.189,-1.55,65.203,1,4.157,1,2.222,-1.175,65.3,1,3.918,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286051,35.02332,1.77062E+12,0.89,0.679,34.76,0.263,512,1,0.926,0.719,1,0.86,0.664,1,0.893,0.691,1,1.#IO,1.#IO,18,1.025,1,1.#IO,1.#IO,17,0.996,1,-4.189,-1.55,65.203,1,4.401,1,2.222,-1.175,65.3,1,4.163,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286052,35.03989,1.77062E+12,0.89,0.681,34.76,0.28,512,1,0.922,0.726,1,0.855,0.681,1,0.888,0.703,1,1.#IO,1.#IO,18,1.023,1,1.#IO,1.#IO,17,0.994,1,-4.189,-1.55,65.203,1,4.401,1,2.222,-1.175,65.3,1,4.163,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
286053,35.05643,1.77062E+12,0.89,0.682,34.76,0.296,512,1,0.918,0.728,1,0.849,0.698,1,0.884,0.713,1,1.#IO,1.#IO,18,1.02,1,1.#IO,1.#IO,17,0.991,1,-4.192,-1.553,65.137,1,4.397,1,2.193,-1.166,64.599,1,4.118,1,1.721,0.934,0,1.#IO,1.#IO,1.#IO,1.#IO,0,0,0,0,1.77062E+12
